1	756
1	863
1	902
1	912
1	951
1	964
1	988
1	989
1	990
1	994
1	997
1	1000
2	652
2	732
2	737
2	759
2	767
2	822
2	929
2	933
2	969
2	976
3	408
3	670
3	698
3	838
3	860
3	902
3	962
3	988
3	989
3	990
3	994
3	997
3	1000
4	583
4	683
4	705
4	781
4	807
4	884
4	891
4	939
5	543
5	763
5	787
5	836
5	940
5	971
5	980
5	985
5	991
5	993
5	998
5	999
6	42
6	813
6	835
6	920
6	923
6	956
6	962
6	988
6	994
6	997
6	1000
7	552
7	560
7	590
7	728
7	788
7	791
7	815
7	980
7	985
7	991
7	993
7	999
8	522
8	668
8	757
8	856
8	894
8	911
8	919
8	952
8	969
8	976
9	133
9	557
9	687
9	766
9	780
9	903
9	905
9	965
9	977
9	993
9	998
10	35
10	130
10	330
10	695
10	702
10	754
10	782
10	933
10	969
10	976
11	334
11	368
11	746
11	783
11	877
11	897
11	931
11	958
11	961
11	966
11	967
11	973
11	974
11	982
12	361
12	567
12	635
12	731
12	814
12	886
12	936
12	992
12	995
12	996
13	120
13	642
13	801
13	839
13	854
13	868
13	914
13	917
13	937
13	947
13	959
14	493
14	619
14	762
14	773
14	873
14	884
14	939
14	986
15	433
15	641
15	739
15	912
15	938
15	941
15	960
15	964
15	989
15	990
15	994
15	997
15	1000
16	439
16	648
16	835
16	848
16	923
16	951
16	956
16	988
16	989
16	990
16	994
16	1000
17	309
17	741
17	802
17	852
17	853
17	862
17	917
17	947
17	959
18	553
18	568
18	791
18	829
18	858
18	903
18	971
18	977
18	993
18	998
18	999
19	197
19	666
19	711
19	712
19	849
19	881
19	898
19	913
19	943
19	963
19	983
20	85
20	417
20	454
20	719
20	774
20	832
20	941
20	960
20	988
20	989
20	994
20	997
20	1000
21	252
21	619
21	677
21	683
21	699
21	781
21	873
21	884
21	939
21	945
22	51
22	274
22	392
22	623
22	795
22	873
22	880
22	945
22	946
22	986
23	566
23	790
23	804
23	818
23	895
23	916
23	926
23	954
23	970
23	981
23	984
23	987
24	640
24	745
24	848
24	902
24	941
24	942
24	951
24	956
24	990
24	994
24	997
24	1000
25	258
25	723
25	902
25	906
25	941
25	951
25	956
25	988
25	990
25	994
25	997
25	1000
26	607
26	637
26	746
26	867
26	872
26	944
26	949
26	967
26	968
26	974
26	982
27	564
27	594
27	843
27	897
27	931
27	932
27	935
27	958
27	966
27	968
27	982
28	482
28	761
28	832
28	860
28	912
28	942
28	960
28	962
28	989
28	994
28	997
28	1000
29	448
29	758
29	816
29	866
29	921
29	955
29	975
29	992
29	995
29	996
30	543
30	748
30	815
30	831
30	836
30	918
30	971
30	977
30	978
30	991
30	998
30	999
31	631
31	866
31	879
31	936
31	975
31	992
31	995
31	996
32	194
32	623
32	678
32	716
32	773
32	803
32	939
32	945
32	986
33	357
33	558
33	623
33	773
33	873
33	880
33	891
33	946
33	986
34	283
34	305
34	555
34	714
34	822
34	969
34	976
35	66
35	468
35	512
35	652
35	771
35	911
35	919
35	933
35	952
35	969
35	976
36	255
36	546
36	576
36	830
36	908
36	975
36	979
36	992
36	996
37	471
37	589
37	779
37	801
37	852
37	914
37	917
37	937
37	947
38	503
38	622
38	624
38	774
38	805
38	942
38	962
38	990
38	994
38	997
38	1000
39	287
39	535
39	684
39	705
39	939
39	979
39	986
40	595
40	886
40	908
40	925
40	936
40	979
40	992
40	995
40	996
41	298
41	457
41	549
41	694
41	885
41	948
41	975
41	992
41	995
41	996
42	65
42	269
42	429
42	739
42	912
42	928
42	941
42	988
42	989
42	994
42	997
42	1000
43	156
43	346
43	694
43	850
43	871
43	948
43	975
43	992
43	995
43	996
44	784
44	785
44	842
44	903
44	918
44	977
44	978
44	985
44	993
44	998
44	999
45	164
45	443
45	794
45	879
45	885
45	925
45	936
45	992
45	995
45	996
46	58
46	462
46	524
46	760
46	818
46	896
46	926
46	954
46	970
46	981
46	984
46	987
47	602
47	825
47	861
47	889
47	893
47	898
47	943
47	963
47	983
48	464
48	572
48	644
48	770
48	804
48	817
48	896
48	899
48	910
48	915
48	916
48	926
48	934
48	954
48	970
48	972
48	981
48	984
48	987
49	548
49	787
49	789
49	887
49	903
49	905
49	907
49	977
49	978
49	993
49	998
50	5
50	389
50	744
50	763
50	815
50	831
50	870
50	971
50	980
50	993
50	998
50	999
51	537
51	807
51	810
51	859
51	873
51	945
51	986
52	47
52	618
52	793
52	826
52	851
52	889
52	890
52	913
52	963
52	983
53	467
53	641
53	676
53	719
53	848
53	912
53	941
53	951
53	960
53	988
53	994
53	997
53	1000
54	642
54	741
54	802
54	839
54	854
54	862
54	914
54	937
54	959
55	804
55	817
55	895
55	896
55	899
55	910
55	922
55	926
55	934
55	954
55	970
55	972
55	981
55	984
55	987
56	139
56	653
56	677
56	884
56	891
56	900
56	939
56	986
57	242
57	681
57	694
57	798
57	830
57	948
57	979
57	992
57	995
57	996
58	403
58	435
58	614
58	692
58	790
58	804
58	817
58	910
58	916
58	926
58	970
58	972
58	981
58	984
58	987
59	455
59	566
59	669
59	804
59	817
59	821
59	896
59	910
59	926
59	934
59	970
59	972
59	981
59	984
59	987
60	263
60	383
60	733
60	865
60	897
60	909
60	930
60	966
60	967
60	968
60	973
60	974
60	982
61	18
61	831
61	855
61	918
61	940
61	953
61	965
61	977
61	980
61	985
61	991
61	993
61	998
61	999
62	481
62	495
62	501
62	565
62	838
62	920
62	988
62	990
62	994
62	997
62	1000
63	178
63	452
63	604
63	743
63	788
63	878
63	965
63	971
63	980
63	993
63	998
63	999
64	124
64	268
64	528
64	618
64	706
64	849
64	889
64	890
64	893
64	963
64	983
65	451
65	622
65	650
65	739
65	755
65	912
65	941
65	942
65	962
65	989
65	994
65	997
66	468
66	577
66	664
66	720
66	846
66	894
66	919
66	933
66	952
66	969
67	427
67	535
67	559
67	602
67	861
67	889
67	890
67	913
67	963
67	983
68	141
68	379
68	523
68	616
68	809
68	939
68	945
68	946
68	986
69	581
69	717
69	763
69	815
69	858
69	878
69	971
69	977
69	980
69	991
69	993
69	998
69	999
70	378
70	484
70	577
70	664
70	796
70	856
70	894
70	911
70	952
70	969
70	976
71	349
71	459
71	496
71	777
71	826
71	889
71	898
71	963
71	983
72	575
72	578
72	690
72	715
72	721
72	874
72	908
72	979
72	995
72	996
73	503
73	734
73	813
73	912
73	920
73	942
73	962
73	990
73	994
73	997
73	1000
74	79
74	600
74	829
74	887
74	903
74	965
74	977
74	985
74	993
74	998
74	999
75	700
75	729
75	761
75	837
75	902
75	941
